date,country,yield10Y
6/1/2008,UK,0.052103
7/1/2008,UK,0.050494
8/1/2008,UK,0.047267
9/1/2008,UK,0.045701
10/1/2008,UK,0.045789
11/1/2008,UK,0.042571
12/1/2008,UK,0.036238
1/1/2009,UK,0.036699
2/1/2009,UK,0.036899
3/1/2009,UK,0.032497
4/1/2009,UK,0.034072
5/1/2009,UK,0.036206
6/1/2009,UK,0.037221
7/1/2009,UK,0.038238
8/1/2009,UK,0.037142
9/1/2009,UK,0.036566
10/1/2009,UK,0.035699
11/1/2009,UK,0.037592
12/1/2009,UK,0.038871
1/1/2010,UK,0.040025
2/1/2010,UK,0.040624
3/1/2010,UK,0.040915
4/1/2010,UK,0.041007
5/1/2010,UK,0.037772
6/1/2010,UK,0.036007
7/1/2010,UK,0.035087
8/1/2010,UK,0.03233
9/1/2010,UK,0.031271
10/1/2010,UK,0.030685
11/1/2010,UK,0.03311
12/1/2010,UK,0.036098
1/1/2011,UK,0.037273
2/1/2011,UK,0.038799
3/1/2011,UK,0.037386
4/1/2011,UK,0.037619
5/1/2011,UK,0.035053
6/1/2011,UK,0.034144
7/1/2011,UK,0.033137
8/1/2011,UK,0.027833
9/1/2011,UK,0.02504
10/1/2011,UK,0.02529
11/1/2011,UK,0.022917
12/1/2011,UK,0.021828
1/1/2012,UK,0.021104
2/1/2012,UK,0.022191
3/1/2012,UK,0.02323
4/1/2012,UK,0.022117
5/1/2012,UK,0.019416
6/1/2012,UK,0.017698
7/1/2012,UK,0.016523
8/1/2012,UK,0.016735
9/1/2012,UK,0.017222
10/1/2012,UK,0.017721
11/1/2012,UK,0.017741
12/1/2012,UK,0.018467
1/1/2013,UK,0.020795
2/1/2013,UK,0.021781
3/1/2013,UK,0.019768
4/1/2013,UK,0.017824
5/1/2013,UK,0.019462
6/1/2013,UK,0.023063
7/1/2013,UK,0.02471
8/1/2013,UK,0.027088
9/1/2013,UK,0.028443
10/1/2013,UK,0.026784
11/1/2013,UK,0.027598
12/1/2013,UK,0.029458
1/1/2014,UK,0.0291
2/1/2014,UK,0.028147
3/1/2014,UK,0.027837
4/1/2014,UK,0.027417
5/1/2014,UK,0.026989
6/1/2014,UK,0.027842
7/1/2014,UK,0.027343
8/1/2014,UK,0.025347
9/1/2014,UK,0.024919
10/1/2014,UK,0.022469
11/1/2014,UK,0.021593
12/1/2014,UK,0.019287
1/1/2015,UK,0.01589
2/1/2015,UK,0.017365
3/1/2015,UK,0.017941
4/1/2015,UK,0.01755
5/1/2015,UK,0.020243
6/1/2015,UK,0.021696
7/1/2015,UK,0.021353
8/1/2015,UK,0.019799
9/1/2015,UK,0.018814
10/1/2015,UK,0.01846
11/1/2015,UK,0.019779
12/1/2015,UK,0.019234
1/1/2016,UK,0.017833
2/1/2016,UK,0.015032
3/1/2016,UK,0.015434
4/1/2016,UK,0.015688
5/1/2016,UK,0.015366
6/1/2016,UK,0.013105
7/1/2016,UK,0.009569
8/1/2016,UK,0.007421
9/1/2016,UK,0.008243
10/1/2016,UK,0.01078
11/1/2016,UK,0.013818
12/1/2016,UK,0.014336
1/1/2017,UK,0.014203
2/1/2017,UK,0.013058
3/1/2017,UK,0.01194
4/1/2017,UK,0.010789
5/1/2017,UK,0.011175
6/1/2017,UK,0.010846
7/1/2017,UK,0.012713
8/1/2017,UK,0.011241
9/1/2017,UK,0.012436
10/1/2017,UK,0.013816
11/1/2017,UK,0.013299
12/1/2017,UK,0.012781
1/1/2018,UK,0.013931
2/1/2018,UK,0.016034
3/1/2018,UK,0.01508
4/1/2018,UK,0.015108
5/1/2018,UK,0.015016
6/1/2018,UK,0.014229
7/1/2018,UK,0.013739
8/1/2018,UK,0.013991
9/1/2018,UK,0.015023
10/1/2018,UK,0.015462
11/1/2018,UK,0.014541
12/1/2018,UK,0.013125
1/1/2019,UK,0.013221
2/1/2019,UK,0.01239
3/1/2019,UK,0.0119
4/1/2019,UK,0.011906
5/1/2019,UK,0.0113
6/1/2019,UK,0.00919
7/1/2019,UK,0.008304
8/1/2019,UK,0.005776
9/1/2019,UK,0.005981
10/1/2019,UK,0.006373
11/1/2019,UK,0.00765
12/1/2019,UK,0.008308
1/1/2020,UK,0.007235
2/1/2020,UK,0.00633
3/1/2020,UK,0.004609
4/1/2020,UK,0.003577
5/1/2020,UK,0.002743
6/1/2020,UK,0.00278
7/1/2020,UK,0.002094
8/1/2020,UK,0.002717
9/1/2020,UK,0.00273
10/1/2020,UK,0.003058
11/1/2020,UK,0.003836
12/1/2020,UK,0.003224
1/1/2021,UK,0.003672
2/1/2021,UK,0.006222
3/1/2021,UK,0.008456
4/1/2021,UK,0.008515
5/1/2021,UK,0.009058
6/1/2021,UK,0.008549
7/1/2021,UK,0.006979
8/1/2021,UK,0.00644
9/1/2021,UK,0.008023
10/1/2021,UK,0.01083
11/1/2021,UK,0.009394
12/1/2021,UK,0.008375
1/1/2022,UK,0.012051
2/1/2022,UK,0.014891
3/1/2022,UK,0.015457
4/1/2022,UK,0.018362
5/1/2022,UK,0.019069
6/1/2022,UK,0.023824
7/1/2022,UK,0.021454
8/1/2022,UK,0.023278
9/1/2022,UK,0.035007
10/1/2022,UK,0.041096
11/1/2022,UK,0.034171
12/1/2022,UK,0.035015
1/1/2023,UK,0.035115
2/1/2023,UK,0.035553
3/1/2023,UK,0.035638
4/1/2023,UK,0.036503
5/1/2023,UK,0.039621
6/1/2023,UK,0.043659
7/1/2023,UK,0.044372
8/1/2023,UK,0.045298
9/1/2023,UK,0.044199
10/1/2023,UK,0.045695
11/1/2023,UK,0.042721
12/1/2023,UK,0.038622
1/1/2024,UK,0.039319
2/1/2024,UK,0.04123
3/1/2024,UK,0.04033
4/1/2024,UK,0.042172
5/1/2024,UK,0.042229
6/1/2024,UK,0.041644
7/1/2024,UK,0.041386
8/1/2024,UK,0.039444
9/1/2024,UK,0.039053
10/1/2024,UK,0.041993
11/1/2024,UK,0.044164
12/1/2024,UK,0.044345
1/1/2025,UK,0.046627
2/1/2025,UK,0.045063
3/1/2025,UK,0.046448
4/1/2025,UK,0.045762
5/1/2025,UK,0.046004
6/1/2025,UK,0.045248
7/1/2025,UK,0.045924
8/1/2025,UK,0.046369
9/1/2025,UK,0.046885
10/1/2025,UK,0.045721
11/1/2025,UK,0.044985
12/1/2025,UK,0.044826
1/1/2026,UK,0.04451
2/1/2026,UK,0.044324
3/1/2026,UK,0.047007
4/1/2026,UK,0.048207
5/1/2026,UK,0.049416
1/1/1960,Canada,0.0554
2/1/1960,Canada,0.0546
3/1/1960,Canada,0.0539
4/1/1960,Canada,0.0529
5/1/1960,Canada,0.0521
6/1/1960,Canada,0.0507
7/1/1960,Canada,0.0508
8/1/1960,Canada,0.0498
9/1/1960,Canada,0.048
10/1/1960,Canada,0.0496
11/1/1960,Canada,0.052
12/1/1960,Canada,0.0528
1/1/1961,Canada,0.0527
2/1/1961,Canada,0.0517
3/1/1961,Canada,0.0514
4/1/1961,Canada,0.0521
5/1/1961,Canada,0.0517
6/1/1961,Canada,0.0504
7/1/1961,Canada,0.0495
8/1/1961,Canada,0.0499
9/1/1961,Canada,0.0498
10/1/1961,Canada,0.0497
11/1/1961,Canada,0.0487
12/1/1961,Canada,0.0494
1/1/1962,Canada,0.0496
2/1/1962,Canada,0.0495
3/1/1962,Canada,0.0488
4/1/1962,Canada,0.0481
5/1/1962,Canada,0.0489
6/1/1962,Canada,0.0513
7/1/1962,Canada,0.0541
8/1/1962,Canada,0.0542
9/1/1962,Canada,0.0538
10/1/1962,Canada,0.0519
11/1/1962,Canada,0.0506
12/1/1962,Canada,0.0511
1/1/1963,Canada,0.051
2/1/1963,Canada,0.0511
3/1/1963,Canada,0.0511
4/1/1963,Canada,0.0501
5/1/1963,Canada,0.0495
6/1/1963,Canada,0.0495
7/1/1963,Canada,0.0506
8/1/1963,Canada,0.0522
9/1/1963,Canada,0.0522
10/1/1963,Canada,0.0507
11/1/1963,Canada,0.0514
12/1/1963,Canada,0.0515
1/1/1964,Canada,0.0517
2/1/1964,Canada,0.0517
3/1/1964,Canada,0.0522
4/1/1964,Canada,0.0524
5/1/1964,Canada,0.052
6/1/1964,Canada,0.052
7/1/1964,Canada,0.0521
8/1/1964,Canada,0.0524
9/1/1964,Canada,0.0522
10/1/1964,Canada,0.0519
11/1/1964,Canada,0.0509
12/1/1964,Canada,0.0506
1/1/1965,Canada,0.0498
2/1/1965,Canada,0.05
3/1/1965,Canada,0.0509
4/1/1965,Canada,0.0505
5/1/1965,Canada,0.0508
6/1/1965,Canada,0.0515
7/1/1965,Canada,0.0524
8/1/1965,Canada,0.053
9/1/1965,Canada,0.053
10/1/1965,Canada,0.0536
11/1/1965,Canada,0.0542
12/1/1965,Canada,0.0542
1/1/1966,Canada,0.0541
2/1/1966,Canada,0.0554
3/1/1966,Canada,0.0563
4/1/1966,Canada,0.056
5/1/1966,Canada,0.056
6/1/1966,Canada,0.0564
7/1/1966,Canada,0.0572
8/1/1966,Canada,0.0588
9/1/1966,Canada,0.0579
10/1/1966,Canada,0.0573
11/1/1966,Canada,0.0582
12/1/1966,Canada,0.0586
1/1/1967,Canada,0.0562
2/1/1967,Canada,0.0557
3/1/1967,Canada,0.055
4/1/1967,Canada,0.0551
5/1/1967,Canada,0.0572
6/1/1967,Canada,0.0585
7/1/1967,Canada,0.0585
8/1/1967,Canada,0.0592
9/1/1967,Canada,0.0605
10/1/1967,Canada,0.0632
11/1/1967,Canada,0.0639
12/1/1967,Canada,0.0648
1/1/1968,Canada,0.0649
2/1/1968,Canada,0.0669
3/1/1968,Canada,0.0688
4/1/1968,Canada,0.0661
5/1/1968,Canada,0.0681
6/1/1968,Canada,0.0674
7/1/1968,Canada,0.066
8/1/1968,Canada,0.0645
9/1/1968,Canada,0.0651
10/1/1968,Canada,0.068
11/1/1968,Canada,0.0693
12/1/1968,Canada,0.0719
1/1/1969,Canada,0.0723
2/1/1969,Canada,0.0716
3/1/1969,Canada,0.0724
4/1/1969,Canada,0.0723
5/1/1969,Canada,0.0738
6/1/1969,Canada,0.0755
7/1/1969,Canada,0.0754
8/1/1969,Canada,0.0751
9/1/1969,Canada,0.0772
10/1/1969,Canada,0.0784
11/1/1969,Canada,0.0803
12/1/1969,Canada,0.0827
1/1/1970,Canada,0.0834
2/1/1970,Canada,0.0821
3/1/1970,Canada,0.0805
4/1/1970,Canada,0.0788
5/1/1970,Canada,0.0818
6/1/1970,Canada,0.0806
7/1/1970,Canada,0.0797
8/1/1970,Canada,0.0799
9/1/1970,Canada,0.0792
10/1/1970,Canada,0.0793
11/1/1970,Canada,0.078
12/1/1970,Canada,0.0726
1/1/1971,Canada,0.0669
2/1/1971,Canada,0.0681
3/1/1971,Canada,0.068
4/1/1971,Canada,0.0683
5/1/1971,Canada,0.0719
6/1/1971,Canada,0.0725
7/1/1971,Canada,0.0741
8/1/1971,Canada,0.0734
9/1/1971,Canada,0.07
10/1/1971,Canada,0.0682
11/1/1971,Canada,0.0666
12/1/1971,Canada,0.0654
1/1/1972,Canada,0.0666
2/1/1972,Canada,0.0687
3/1/1972,Canada,0.0707
4/1/1972,Canada,0.0732
5/1/1972,Canada,0.0733
6/1/1972,Canada,0.0739
7/1/1972,Canada,0.0748
8/1/1972,Canada,0.0746
9/1/1972,Canada,0.0748
10/1/1972,Canada,0.0734
11/1/1972,Canada,0.0718
12/1/1972,Canada,0.0712
1/1/1973,Canada,0.0712
2/1/1973,Canada,0.0718
3/1/1973,Canada,0.073
4/1/1973,Canada,0.0734
5/1/1973,Canada,0.0758
6/1/1973,Canada,0.0776
7/1/1973,Canada,0.0775
8/1/1973,Canada,0.078
9/1/1973,Canada,0.0782
10/1/1973,Canada,0.0763
11/1/1973,Canada,0.0737
12/1/1973,Canada,0.0769
1/1/1974,Canada,0.0774
2/1/1974,Canada,0.0773
3/1/1974,Canada,0.0792
4/1/1974,Canada,0.0859
5/1/1974,Canada,0.0887
6/1/1974,Canada,0.0926
7/1/1974,Canada,0.0966
8/1/1974,Canada,0.0973
9/1/1974,Canada,0.0976
10/1/1974,Canada,0.0942
11/1/1974,Canada,0.0892
12/1/1974,Canada,0.0884
1/1/1975,Canada,0.0842
2/1/1975,Canada,0.082
3/1/1975,Canada,0.0826
4/1/1975,Canada,0.0873
5/1/1975,Canada,0.0881
6/1/1975,Canada,0.088
7/1/1975,Canada,0.0906
8/1/1975,Canada,0.0941
9/1/1975,Canada,0.097
10/1/1975,Canada,0.0954
11/1/1975,Canada,0.0945
12/1/1975,Canada,0.0954
1/1/1976,Canada,0.0939
2/1/1976,Canada,0.0929
3/1/1976,Canada,0.0947
4/1/1976,Canada,0.0933
5/1/1976,Canada,0.0933
6/1/1976,Canada,0.0932
7/1/1976,Canada,0.0935
8/1/1976,Canada,0.0932
9/1/1976,Canada,0.0914
10/1/1976,Canada,0.0913
11/1/1976,Canada,0.0901
12/1/1976,Canada,0.0867
1/1/1977,Canada,0.085
2/1/1977,Canada,0.0857
3/1/1977,Canada,0.0876
4/1/1977,Canada,0.088
5/1/1977,Canada,0.0881
6/1/1977,Canada,0.0874
7/1/1977,Canada,0.0872
8/1/1977,Canada,0.0867
9/1/1977,Canada,0.0857
10/1/1977,Canada,0.0869
11/1/1977,Canada,0.0873
12/1/1977,Canada,0.0876
1/1/1978,Canada,0.0898
2/1/1978,Canada,0.0912
3/1/1978,Canada,0.0915
4/1/1978,Canada,0.0923
5/1/1978,Canada,0.0916
6/1/1978,Canada,0.0923
7/1/1978,Canada,0.0919
8/1/1978,Canada,0.0913
9/1/1978,Canada,0.0916
10/1/1978,Canada,0.093
11/1/1978,Canada,0.0955
12/1/1978,Canada,0.0963
1/1/1979,Canada,0.0983
2/1/1979,Canada,0.0991
3/1/1979,Canada,0.0992
4/1/1979,Canada,0.0976
5/1/1979,Canada,0.0976
6/1/1979,Canada,0.0974
7/1/1979,Canada,0.0976
8/1/1979,Canada,0.1001
9/1/1979,Canada,0.1029
10/1/1979,Canada,0.1085
11/1/1979,Canada,0.1112
12/1/1979,Canada,0.112
1/1/1980,Canada,0.1169
2/1/1980,Canada,0.1261
3/1/1980,Canada,0.1322
4/1/1980,Canada,0.1256
5/1/1980,Canada,0.114
6/1/1980,Canada,0.1128
7/1/1980,Canada,0.116
8/1/1980,Canada,0.1238
9/1/1980,Canada,0.1259
10/1/1980,Canada,0.1276
11/1/1980,Canada,0.1303
12/1/1980,Canada,0.1294
1/1/1981,Canada,0.1282
2/1/1981,Canada,0.133
3/1/1981,Canada,0.1337
4/1/1981,Canada,0.1425
5/1/1981,Canada,0.1534
6/1/1981,Canada,0.1476
7/1/1981,Canada,0.1589
8/1/1981,Canada,0.1645
9/1/1981,Canada,0.17
10/1/1981,Canada,0.1676
11/1/1981,Canada,0.1493
12/1/1981,Canada,0.15
1/1/1982,Canada,0.1582
2/1/1982,Canada,0.1566
3/1/1982,Canada,0.1495
4/1/1982,Canada,0.1493
5/1/1982,Canada,0.147
6/1/1982,Canada,0.1596
7/1/1982,Canada,0.161625
8/1/1982,Canada,0.149625
9/1/1982,Canada,0.13926
10/1/1982,Canada,0.12735
11/1/1982,Canada,0.1177
12/1/1982,Canada,0.11648
1/1/1983,Canada,0.11365
2/1/1983,Canada,0.114325
3/1/1983,Canada,0.11186
4/1/1983,Canada,0.110675
5/1/1983,Canada,0.1071
6/1/1983,Canada,0.11046
7/1/1983,Canada,0.115675
8/1/1983,Canada,0.1179
9/1/1983,Canada,0.1177
10/1/1983,Canada,0.115475
11/1/1983,Canada,0.11516
12/1/1983,Canada,0.11785
1/1/1984,Canada,0.117175
2/1/1984,Canada,0.11872
3/1/1984,Canada,0.128425
4/1/1984,Canada,0.13235
5/1/1984,Canada,0.1364
6/1/1984,Canada,0.136675
7/1/1984,Canada,0.1373
8/1/1984,Canada,0.12912
9/1/1984,Canada,0.127675
10/1/1984,Canada,0.12544
11/1/1984,Canada,0.1193
12/1/1984,Canada,0.116625
1/1/1985,Canada,0.11406
2/1/1985,Canada,0.11855
3/1/1985,Canada,0.1216
4/1/1985,Canada,0.11545
5/1/1985,Canada,0.11074
6/1/1985,Canada,0.10515
7/1/1985,Canada,0.10594
8/1/1985,Canada,0.10595
9/1/1985,Canada,0.107925
10/1/1985,Canada,0.10668
11/1/1985,Canada,0.100175
12/1/1985,Canada,0.0972
1/1/1986,Canada,0.10042
2/1/1986,Canada,0.099675
3/1/1986,Canada,0.094025
4/1/1986,Canada,0.08848
5/1/1986,Canada,0.089325
6/1/1986,Canada,0.0912
7/1/1986,Canada,0.08872
8/1/1986,Canada,0.08825
9/1/1986,Canada,0.090025
10/1/1986,Canada,0.09166
11/1/1986,Canada,0.089025
12/1/1986,Canada,0.08666
1/1/1987,Canada,0.0833
2/1/1987,Canada,0.084575
3/1/1987,Canada,0.082825
4/1/1987,Canada,0.08828
5/1/1987,Canada,0.095925
6/1/1987,Canada,0.093325
7/1/1987,Canada,0.09574
8/1/1987,Canada,0.10095
9/1/1987,Canada,0.10722
10/1/1987,Canada,0.104375
11/1/1987,Canada,0.09875
12/1/1987,Canada,0.10122
1/1/1988,Canada,0.09715
2/1/1988,Canada,0.092
3/1/1988,Canada,0.09422
4/1/1988,Canada,0.096925
5/1/1988,Canada,0.099425
6/1/1988,Canada,0.09722
7/1/1988,Canada,0.099
8/1/1988,Canada,0.10242
9/1/1988,Canada,0.1015
10/1/1988,Canada,0.098475
11/1/1988,Canada,0.1002
12/1/1988,Canada,0.101175
1/1/1989,Canada,0.101271429
2/1/1989,Canada,0.102555
3/1/1989,Canada,0.105631818
4/1/1989,Canada,0.10326
5/1/1989,Canada,0.099004545
6/1/1989,Canada,0.094327273
7/1/1989,Canada,0.093245
8/1/1989,Canada,0.093509091
9/1/1989,Canada,0.095465
10/1/1989,Canada,0.094905
11/1/1989,Canada,0.094885714
12/1/1989,Canada,0.095810526
1/1/1990,Canada,0.098377273
2/1/1990,Canada,0.10283
3/1/1990,Canada,0.108059091
4/1/1990,Canada,0.115185
5/1/1990,Canada,0.11145
6/1/1990,Canada,0.1074
7/1/1990,Canada,0.106542857
8/1/1990,Canada,0.10705
9/1/1990,Canada,0.109794737
10/1/1990,Canada,0.111827273
11/1/1990,Canada,0.106185714
12/1/1990,Canada,0.102547368
1/1/1991,Canada,0.101163636
2/1/1991,Canada,0.09551
3/1/1991,Canada,0.09621
4/1/1991,Canada,0.095204545
5/1/1991,Canada,0.095818182
6/1/1991,Canada,0.099265
7/1/1991,Canada,0.099777273
8/1/1991,Canada,0.097414286
9/1/1991,Canada,0.09441
10/1/1991,Canada,0.090068182
11/1/1991,Canada,0.085735
12/1/1991,Canada,0.084135
1/1/1992,Canada,0.081404545
2/1/1992,Canada,0.08387
3/1/1992,Canada,0.08745
4/1/1992,Canada,0.087885714
5/1/1992,Canada,0.08545
6/1/1992,Canada,0.082386364
7/1/1992,Canada,0.077268182
8/1/1992,Canada,0.072935
9/1/1992,Canada,0.074742857
10/1/1992,Canada,0.076780952
11/1/1992,Canada,0.07856
12/1/1992,Canada,0.078614286
1/1/1993,Canada,0.07969
2/1/1993,Canada,0.076585
3/1/1993,Canada,0.07443913
4/1/1993,Canada,0.074685714
5/1/1993,Canada,0.07566
6/1/1993,Canada,0.074554545
7/1/1993,Canada,0.072038095
8/1/1993,Canada,0.069542857
9/1/1993,Canada,0.068814286
10/1/1993,Canada,0.067975
11/1/1993,Canada,0.068490476
12/1/1993,Canada,0.066933333
1/1/1994,Canada,0.06464
2/1/1994,Canada,0.067065
3/1/1994,Canada,0.074656522
4/1/1994,Canada,0.0808
5/1/1994,Canada,0.084404762
6/1/1994,Canada,0.089986364
7/1/1994,Canada,0.091455
8/1/1994,Canada,0.088963636
9/1/1994,Canada,0.089028571
10/1/1994,Canada,0.09062
11/1/1994,Canada,0.091514286
12/1/1994,Canada,0.09065
1/1/1995,Canada,0.093495238
2/1/1995,Canada,0.089015
3/1/1995,Canada,0.086421739
4/1/1995,Canada,0.084168421
5/1/1995,Canada,0.080604545
6/1/1995,Canada,0.078581818
7/1/1995,Canada,0.08076
8/1/1995,Canada,0.082640909
9/1/1995,Canada,0.079285
10/1/1995,Canada,0.077209524
11/1/1995,Canada,0.074738095
12/1/1995,Canada,0.072494737
1/1/1996,Canada,0.070918182
2/1/1996,Canada,0.072404762
3/1/1996,Canada,0.076219048
4/1/1996,Canada,0.076995238
5/1/1996,Canada,0.077681818
6/1/1996,Canada,0.078095
7/1/1996,Canada,0.077118182
8/1/1996,Canada,0.073057143
9/1/1996,Canada,0.073385
10/1/1996,Canada,0.066445455
11/1/1996,Canada,0.06135
12/1/1996,Canada,0.06392
1/1/1997,Canada,0.066327273
2/1/1997,Canada,0.063035
3/1/1997,Canada,0.065395
4/1/1997,Canada,0.067845455
5/1/1997,Canada,0.065733333
6/1/1997,Canada,0.062714286
7/1/1997,Canada,0.059631818
8/1/1997,Canada,0.059945
9/1/1997,Canada,0.058761905
10/1/1997,Canada,0.056090909
11/1/1997,Canada,0.055031579
12/1/1997,Canada,0.056657143
1/1/1998,Canada,0.053604762
2/1/1998,Canada,0.05434
3/1/1998,Canada,0.054272727
4/1/1998,Canada,0.05312381
5/1/1998,Canada,0.05387
6/1/1998,Canada,0.053186364
7/1/1998,Canada,0.053477273
8/1/1998,Canada,0.05565
9/1/1998,Canada,0.052466667
10/1/1998,Canada,0.049080952
11/1/1998,Canada,0.05169
12/1/1998,Canada,0.04872381
1/1/1999,Canada,0.049465
2/1/1999,Canada,0.05124
3/1/1999,Canada,0.052204348
4/1/1999,Canada,0.050295238
5/1/1999,Canada,0.053595
6/1/1999,Canada,0.055809091
7/1/1999,Canada,0.054909524
8/1/1999,Canada,0.057557143
9/1/1999,Canada,0.057214286
10/1/1999,Canada,0.060895
11/1/1999,Canada,0.060347619
12/1/1999,Canada,0.0614
1/1/2000,Canada,0.064915
2/1/2000,Canada,0.063385714
3/1/2000,Canada,0.060282609
4/1/2000,Canada,0.059242105
5/1/2000,Canada,0.06215
6/1/2000,Canada,0.058954545
7/1/2000,Canada,0.058635
8/1/2000,Canada,0.057663636
9/1/2000,Canada,0.057295
10/1/2000,Canada,0.057233333
11/1/2000,Canada,0.057271429
12/1/2000,Canada,0.054021053
1/1/2001,Canada,0.054186364
2/1/2001,Canada,0.0543
3/1/2001,Canada,0.053013636
4/1/2001,Canada,0.055915
5/1/2001,Canada,0.058513636
6/1/2001,Canada,0.057180952
7/1/2001,Canada,0.058004762
8/1/2001,Canada,0.055309091
9/1/2001,Canada,0.053026316
10/1/2001,Canada,0.052327273
11/1/2001,Canada,0.051771429
12/1/2001,Canada,0.054084211
1/1/2002,Canada,0.053436364
2/1/2002,Canada,0.05321
3/1/2002,Canada,0.05667
4/1/2002,Canada,0.056586364
5/1/2002,Canada,0.055959091
6/1/2002,Canada,0.05424
7/1/2002,Canada,0.052904545
8/1/2002,Canada,0.051204762
9/1/2002,Canada,0.048855
10/1/2002,Canada,0.051272727
11/1/2002,Canada,0.050895
12/1/2002,Canada,0.049675
1/1/2003,Canada,0.049618182
2/1/2003,Canada,0.05012
3/1/2003,Canada,0.049971429
4/1/2003,Canada,0.050519048
5/1/2003,Canada,0.046719048
6/1/2003,Canada,0.042880952
7/1/2003,Canada,0.046831818
8/1/2003,Canada,0.04902
9/1/2003,Canada,0.047571429
10/1/2003,Canada,0.048154545
11/1/2003,Canada,0.048568421
12/1/2003,Canada,0.047290476
1/1/2004,Canada,0.045861905
2/1/2004,Canada,0.044515
3/1/2004,Canada,0.042604348
4/1/2004,Canada,0.046128571
5/1/2004,Canada,0.04773
6/1/2004,Canada,0.049327273
7/1/2004,Canada,0.0475
8/1/2004,Canada,0.046309524
9/1/2004,Canada,0.04602381
10/1/2004,Canada,0.0455
11/1/2004,Canada,0.044847619
12/1/2004,Canada,0.043204762
1/1/2005,Canada,0.042605
2/1/2005,Canada,0.04205
3/1/2005,Canada,0.043581818
4/1/2005,Canada,0.041938095
5/1/2005,Canada,0.040738095
6/1/2005,Canada,0.038281818
7/1/2005,Canada,0.038995
8/1/2005,Canada,0.039204545
9/1/2005,Canada,0.038685714
10/1/2005,Canada,0.04047
11/1/2005,Canada,0.041071429
12/1/2005,Canada,0.04041
1/1/2006,Canada,0.040290476
2/1/2006,Canada,0.0417
3/1/2006,Canada,0.041995652
4/1/2006,Canada,0.044157895
5/1/2006,Canada,0.043995455
6/1/2006,Canada,0.044413636
7/1/2006,Canada,0.04444
8/1/2006,Canada,0.042527273
9/1/2006,Canada,0.040685714
10/1/2006,Canada,0.041066667
11/1/2006,Canada,0.039995238
12/1/2006,Canada,0.039663158
1/1/2007,Canada,0.041218182
2/1/2007,Canada,0.041175
3/1/2007,Canada,0.040459091
4/1/2007,Canada,0.041715
5/1/2007,Canada,0.042927273
6/1/2007,Canada,0.046128571
7/1/2007,Canada,0.0459
8/1/2007,Canada,0.044286364
9/1/2007,Canada,0.043563158
10/1/2007,Canada,0.043627273
11/1/2007,Canada,0.041214286
12/1/2007,Canada,0.040157895
1/1/2008,Canada,0.038481818
2/1/2008,Canada,0.03828
3/1/2008,Canada,0.03509
4/1/2008,Canada,0.036286364
5/1/2008,Canada,0.036214286
6/1/2008,Canada,0.0376
7/1/2008,Canada,0.037504545
8/1/2008,Canada,0.035915
9/1/2008,Canada,0.035409524
10/1/2008,Canada,0.036681818
11/1/2008,Canada,0.035715789
12/1/2008,Canada,0.029457143
1/1/2009,Canada,0.02812381
2/1/2009,Canada,0.029605263
3/1/2009,Canada,0.028859091
4/1/2009,Canada,0.029542857
5/1/2009,Canada,0.03202
6/1/2009,Canada,0.034590909
7/1/2009,Canada,0.034290909
8/1/2009,Canada,0.034645
9/1/2009,Canada,0.033657143
10/1/2009,Canada,0.034252381
11/1/2009,Canada,0.033925
12/1/2009,Canada,0.034161905
1/1/2010,Canada,0.03485
2/1/2010,Canada,0.034236842
3/1/2010,Canada,0.034904348
4/1/2010,Canada,0.0367
5/1/2010,Canada,0.034455
6/1/2010,Canada,0.032977273
7/1/2010,Canada,0.031852381
8/1/2010,Canada,0.029495238
9/1/2010,Canada,0.028814286
10/1/2010,Canada,0.02766
11/1/2010,Canada,0.03022381
12/1/2010,Canada,0.032047619
1/1/2011,Canada,0.03253
2/1/2011,Canada,0.034173684
3/1/2011,Canada,0.032665217
4/1/2011,Canada,0.03328
5/1/2011,Canada,0.031519048
6/1/2011,Canada,0.029877273
7/1/2011,Canada,0.029385
8/1/2011,Canada,0.024463636
9/1/2011,Canada,0.021966667
10/1/2011,Canada,0.02296
11/1/2011,Canada,0.02122381
12/1/2011,Canada,0.01992
1/1/2012,Canada,0.0198
2/1/2012,Canada,0.02021
3/1/2012,Canada,0.021068182
4/1/2012,Canada,0.020645
5/1/2012,Canada,0.019222727
6/1/2012,Canada,0.01747619
7/1/2012,Canada,0.016561905
8/1/2012,Canada,0.018268182
9/1/2012,Canada,0.018378947
10/1/2012,Canada,0.018118182
11/1/2012,Canada,0.017380952
12/1/2012,Canada,0.017678947
1/1/2013,Canada,0.019313636
2/1/2013,Canada,0.019678947
3/1/2013,Canada,0.018515
4/1/2013,Canada,0.017486364
5/1/2013,Canada,0.019018182
6/1/2013,Canada,0.022445
7/1/2013,Canada,0.024381818
8/1/2013,Canada,0.026114286
9/1/2013,Canada,0.02698
10/1/2013,Canada,0.025181818
11/1/2013,Canada,0.025585
12/1/2013,Canada,0.026735
1/1/2014,Canada,0.025340909
2/1/2014,Canada,0.0242
3/1/2014,Canada,0.024542857
4/1/2014,Canada,0.024447619
5/1/2014,Canada,0.023152381
6/1/2014,Canada,0.022985714
7/1/2014,Canada,0.021945455
8/1/2014,Canada,0.02062
9/1/2014,Canada,0.021809524
10/1/2014,Canada,0.020104545
11/1/2014,Canada,0.020031579
12/1/2014,Canada,0.018519048
